"";"trial_index";"task";"subject";"condition2";"type";"category";"rt";"timeout";"memory";"memoryResp";"nr_pres";"memoryCorrect";"cs_selected"
"4536";323;"memory2";"2rqw3kun2r";"many_one";"GSold";"1";"966.0750000001863";"false";"new";0;"11";"correct";"1_2/CS9"
"4539";326;"memory2";"2rqw3kun2r";"many_one";"GSold";"2";"1021.6300000010524";"false";"new";0;"12";"correct";"2_2/CS2"
"4542";329;"memory2";"2rqw3kun2r";"many_one";"GSold";"2";"1142.745000001043";"false";"new";0;"13";"correct";"2_2/CS3"
"4545";332;"memory2";"2rqw3kun2r";"many_one";"GSold";"4";"735.2950000005076";"false";"new";0;"14";"correct";"4_2/CS7"
"4548";335;"memory2";"2rqw3kun2r";"many_one";"GSold";"3";"1273.430000001099";"false";"new";0;"15";"correct";"3_2/CS2"
"4551";338;"memory2";"2rqw3kun2r";"many_one";"CS";"3";"728.6850000000559";"false";"old";1;"16";"correct";"3_2/CS6"
"4554";341;"memory2";"2rqw3kun2r";"many_one";"GSold";"3";"1827.0850000007777";"false";"new";0;"17";"correct";"3_2/CS8"
"4557";344;"memory2";"2rqw3kun2r";"many_one";"GSold";"1";"826.8599999991711";"false";"new";0;"18";"correct";"1_2/CS7"
"4560";347;"memory2";"2rqw3kun2r";"many_one";"distractor";NA;"1874.5300000009593";"false";"new";0;"19";"correct";"distractor_2/dis2"
"4854";290;"memory2";"2topmaxcp6";"one_one";"GSold";"3";"883";"false";"new";0;"0";"correct";"3_2/CS2"
"4857";293;"memory2";"2topmaxcp6";"one_one";"distractor";NA;"782";"false";"new";0;"1";"correct";"distractor_2/dis4"
"4860";296;"memory2";"2topmaxcp6";"one_one";"GSold";"1";"604";"false";"new";0;"2";"correct";"1_2/CS2"
"4863";299;"memory2";"2topmaxcp6";"one_one";"CS";"1";"639";"false";"old";1;"3";"correct";"1_2/CS4"
"4866";302;"memory2";"2topmaxcp6";"one_one";"GSold";"4";"1180";"false";"new";0;"4";"correct";"4_2/CS7"
"4869";305;"memory2";"2topmaxcp6";"one_one";"distractor";NA;"832";"false";"new";0;"5";"correct";"distractor_2/dis2"
"4872";308;"memory2";"2topmaxcp6";"one_one";"GSold";"3";"682";"false";"new";0;"6";"correct";"3_2/CS8"
"4875";311;"memory2";"2topmaxcp6";"one_one";"GSold";"1";"562";"false";"new";0;"7";"correct";"1_2/CS10"
"4878";314;"memory2";"2topmaxcp6";"one_one";"GSold";"2";"774";"false";"new";0;"8";"correct";"2_2/CS4"
"4881";317;"memory2";"2topmaxcp6";"one_one";"distractor";NA;"795";"false";"new";0;"9";"correct";"distractor_2/dis1"
"4884";320;"memory2";"2topmaxcp6";"one_one";"CS";"2";"826";"false";"old";1;"10";"correct";"2_2/CS6"
"4887";323;"memory2";"2topmaxcp6";"one_one";"CS";"4";"814";"false";"old";1;"11";"correct";"4_2/CS9"
"4890";326;"memory2";"2topmaxcp6";"one_one";"GSold";"4";"748";"false";"new";0;"12";"correct";"4_2/CS5"
"4893";329;"memory2";"2topmaxcp6";"one_one";"GSold";"3";"682";"false";"new";0;"13";"correct";"3_2/CS1"
"4896";332;"memory2";"2topmaxcp6";"one_one";"GSold";"2";"1012";"false";"new";0;"14";"correct";"2_2/CS9"
"4899";335;"memory2";"2topmaxcp6";"one_one";"GSold";"2";"737";"false";"new";0;"15";"correct";"2_2/CS7"
"4902";338;"memory2";"2topmaxcp6";"one_one";"distractor";NA;"641";"false";"new";0;"16";"correct";"distractor_2/dis3"
"4905";341;"memory2";"2topmaxcp6";"one_one";"CS";"3";"909";"false";"old";1;"17";"correct";"3_2/CS4"
"4908";344;"memory2";"2topmaxcp6";"one_one";"GSold";"1";"556";"false";"new";0;"18";"correct";"1_2/CS9"
"4911";347;"memory2";"2topmaxcp6";"one_one";"GSold";"4";"574";"false";"new";0;"19";"correct";"4_2/CS1"
"5205";290;"memory2";"31avj7mzjj";"many_one";"GSold";"3";"1134.9899999985937";"false";"new";0;"0";"correct";"3_2/CS6"
"5208";293;"memory2";"31avj7mzjj";"many_one";"GSold";"4";"873.2750000017695";"false";"new";0;"1";"correct";"4_2/CS6"
"5211";296;"memory2";"31avj7mzjj";"many_one";"GSold";"4";"623.0199999990873";"false";"new";0;"2";"correct";"4_2/CS1"
"5214";299;"memory2";"31avj7mzjj";"many_one";"distractor";NA;"608.1500000001397";"false";"new";0;"3";"correct";"distractor_2/dis4"
"5217";302;"memory2";"31avj7mzjj";"many_one";"distractor";NA;"791.8700000010431";"false";"new";0;"4";"correct";"distractor_2/dis3"
"5220";305;"memory2";"31avj7mzjj";"many_one";"GSold";"1";"717.895000001532";"false";"new";0;"5";"correct";"1_2/CS4"
"5223";308;"memory2";"31avj7mzjj";"many_one";"GSold";"4";"537.0450000009732";"false";"new";0;"6";"correct";"4_2/CS7"
"5226";311;"memory2";"31avj7mzjj";"many_one";"GSold";"2";"637.4050000013085";"false";"new";0;"7";"correct";"2_2/CS6"
"5229";314;"memory2";"31avj7mzjj";"many_one";"distractor";NA;"818.9299999977229";"false";"new";0;"8";"correct";"distractor_2/dis2"
"5232";317;"memory2";"31avj7mzjj";"many_one";"GSold";"1";"518.2150000000838";"false";"new";0;"9";"correct";"1_2/CS2"
"5235";320;"memory2";"31avj7mzjj";"many_one";"CS";"2";"579.669999999227";"false";"old";1;"10";"correct";"2_2/CS7"
"5238";323;"memory2";"31avj7mzjj";"many_one";"distractor";NA;"693.054999999702";"false";"new";0;"11";"correct";"distractor_2/dis1"
"5241";326;"memory2";"31avj7mzjj";"many_one";"GSold";"1";"710.9600000004284";"false";"new";0;"12";"correct";"1_2/CS10"
"5244";329;"memory2";"31avj7mzjj";"many_one";"CS";"3";"594.8199999984354";"false";"old";1;"13";"correct";"3_2/CS2"
"5247";332;"memory2";"31avj7mzjj";"many_one";"CS";"4";"675.6900000000605";"false";"old";1;"14";"correct";"4_2/CS10"
"5250";335;"memory2";"31avj7mzjj";"many_one";"GSold";"2";"727.8700000024401";"false";"new";0;"15";"correct";"2_2/CS10"
"5253";338;"memory2";"31avj7mzjj";"many_one";"GSold";"3";"533.5350000022445";"false";"new";0;"16";"correct";"3_2/CS1"
"5256";341;"memory2";"31avj7mzjj";"many_one";"GSold";"2";"689.0900000034599";"false";"new";0;"17";"correct";"2_2/CS2"
"5259";344;"memory2";"31avj7mzjj";"many_one";"GSold";"3";"511.77499999909196";"false";"new";0;"18";"correct";"3_2/CS5"
"5262";347;"memory2";"31avj7mzjj";"many_one";"CS";"1";"624.4299999999348";"false";"old";1;"19";"correct";"1_2/CS3"
"6258";290;"memory2";"3lnf3nscga";"one_one";"GSold";"4";"1309.9500000244007";"false";"new";0;"0";"correct";"4_2/CS10"
"6261";293;"memory2";"3lnf3nscga";"one_one";"GSold";"1";"625.1800000027288";"false";"new";0;"1";"correct";"1_2/CS4"
"6264";296;"memory2";"3lnf3nscga";"one_one";"CS";"1";"654.804999998305";"false";"old";1;"2";"correct";"1_2/CS10"
"6267";299;"memory2";"3lnf3nscga";"one_one";"distractor";NA;"555.2900000184309";"false";"new";0;"3";"correct";"distractor_2/dis3"
"6270";302;"memory2";"3lnf3nscga";"one_one";"CS";"2";"662.1150000137277";"false";"old";1;"4";"correct";"2_2/CS4"
"6273";305;"memory2";"3lnf3nscga";"one_one";"GSold";"3";"726.810000021942";"false";"new";0;"5";"correct";"3_2/CS6"
"6276";308;"memory2";"3lnf3nscga";"one_one";"GSold";"3";"504.95000000228174";"false";"new";0;"6";"correct";"3_2/CS7"
"6279";311;"memory2";"3lnf3nscga";"one_one";"CS";"3";"554.4149999914225";"false";"old";1;"7";"correct";"3_2/CS10"
"6282";314;"memory2";"3lnf3nscga";"one_one";"distractor";NA;"586.2699999997858";"false";"new";0;"8";"correct";"distractor_2/dis1"
"6285";317;"memory2";"3lnf3nscga";"one_one";"GSold";"2";"760.0000000093132";"false";"new";0;"9";"correct";"2_2/CS3"
"6288";320;"memory2";"3lnf3nscga";"one_one";"GSold";"1";"539.1300000192132";"false";"new";0;"10";"correct";"1_2/CS5"
"6291";323;"memory2";"3lnf3nscga";"one_one";"GSold";"3";"582.5800000166055";"false";"new";0;"11";"correct";"3_2/CS5"
"6294";326;"memory2";"3lnf3nscga";"one_one";"distractor";NA;"686.4500000083353";"false";"new";0;"12";"correct";"distractor_2/dis4"
"6297";329;"memory2";"3lnf3nscga";"one_one";"GSold";"1";"660.8800000103656";"false";"new";0;"13";"correct";"1_2/CS7"
"6300";332;"memory2";"3lnf3nscga";"one_one";"GSold";"2";"562.8149999829475";"false";"new";0;"14";"correct";"2_2/CS5"
"6303";335;"memory2";"3lnf3nscga";"one_one";"GSold";"2";"709.1749999963213";"false";"new";0;"15";"correct";"2_2/CS8"
"6306";338;"memory2";"3lnf3nscga";"one_one";"distractor";NA;"605.3400000091642";"false";"new";0;"16";"correct";"distractor_2/dis2"
"6309";341;"memory2";"3lnf3nscga";"one_one";"GSold";"4";"664.0049999987241";"false";"new";0;"17";"correct";"4_2/CS6"
"6312";344;"memory2";"3lnf3nscga";"one_one";"GSold";"4";"724.9500000034459";"false";"new";0;"18";"correct";"4_2/CS8"
"6315";347;"memory2";"3lnf3nscga";"one_one";"CS";"4";"1010.710000002291";"false";"old";1;"19";"correct";"4_2/CS7"
"6609";290;"memory2";"3vrnon1bwu";"one_one";"GSold";"4";"563";"false";"new";0;"0";"correct";"4_2/CS3"
"6612";293;"memory2";"3vrnon1bwu";"one_one";"distractor";NA;"485";"false";"new";0;"1";"correct";"distractor_2/dis2"
"6615";296;"memory2";"3vrnon1bwu";"one_one";"distractor";NA;"415";"false";"new";0;"2";"correct";"distractor_2/dis4"
"6618";299;"memory2";"3vrnon1bwu";"one_one";"GSold";"2";"598";"false";"new";0;"3";"correct";"2_2/CS1"
"6621";302;"memory2";"3vrnon1bwu";"one_one";"GSold";"3";"692";"false";"new";0;"4";"correct";"3_2/CS1"
"6624";305;"memory2";"3vrnon1bwu";"one_one";"GSold";"3";"486";"false";"new";0;"5";"correct";"3_2/CS5"
"6627";308;"memory2";"3vrnon1bwu";"one_one";"CS";"3";"572";"false";"old";1;"6";"correct";"3_2/CS10"
"6630";311;"memory2";"3vrnon1bwu";"one_one";"CS";"1";"537";"false";"old";1;"7";"correct";"1_2/CS8"
"6633";314;"memory2";"3vrnon1bwu";"one_one";"CS";"4";"553";"false";"new";0;"8";"incorrect";"4_2/CS1"
"6636";317;"memory2";"3vrnon1bwu";"one_one";"GSold";"4";"625";"false";"new";0;"9";"correct";"4_2/CS2"
"6639";320;"memory2";"3vrnon1bwu";"one_one";"GSold";"4";"622";"false";"new";0;"10";"correct";"4_2/CS6"
"6642";323;"memory2";"3vrnon1bwu";"one_one";"GSold";"2";"528";"false";"new";0;"11";"correct";"2_2/CS4"
"6645";326;"memory2";"3vrnon1bwu";"one_one";"CS";"2";"565";"false";"old";1;"12";"correct";"2_2/CS7"
"6648";329;"memory2";"3vrnon1bwu";"one_one";"GSold";"1";"695";"false";"new";0;"13";"correct";"1_2/CS6"
"6651";332;"memory2";"3vrnon1bwu";"one_one";"GSold";"3";"604";"false";"new";0;"14";"correct";"3_2/CS9"
"6654";335;"memory2";"3vrnon1bwu";"one_one";"distractor";NA;"499";"false";"new";0;"15";"correct";"distractor_2/dis1"
"6657";338;"memory2";"3vrnon1bwu";"one_one";"distractor";NA;"651";"false";"new";0;"16";"correct";"distractor_2/dis3"
"6660";341;"memory2";"3vrnon1bwu";"one_one";"GSold";"2";"382";"false";"new";0;"17";"correct";"2_2/CS5"
"6663";344;"memory2";"3vrnon1bwu";"one_one";"GSold";"1";"427";"false";"new";0;"18";"correct";"1_2/CS4"
"6666";347;"memory2";"3vrnon1bwu";"one_one";"GSold";"1";"735";"false";"new";0;"19";"correct";"1_2/CS9"
"6960";290;"memory2";"4261yws2f3";"many_one";"GSold";"1";"975";"false";"new";0;"0";"correct";"1_2/CS8"
"6963";293;"memory2";"4261yws2f3";"many_one";"GSold";"3";"607";"false";"new";0;"1";"correct";"3_2/CS3"
"6966";296;"memory2";"4261yws2f3";"many_one";"distractor";NA;"677";"false";"new";0;"2";"correct";"distractor_2/dis1"
"6969";299;"memory2";"4261yws2f3";"many_one";"GSold";"4";"656";"false";"new";0;"3";"correct";"4_2/CS1"
"6972";302;"memory2";"4261yws2f3";"many_one";"GSold";"4";"570";"false";"new";0;"4";"correct";"4_2/CS7"
"6975";305;"memory2";"4261yws2f3";"many_one";"GSold";"2";"702";"false";"new";0;"5";"correct";"2_2/CS5"
"6978";308;"memory2";"4261yws2f3";"many_one";"GSold";"4";"668";"false";"new";0;"6";"correct";"4_2/CS4"
"6981";311;"memory2";"4261yws2f3";"many_one";"distractor";NA;"576";"false";"new";0;"7";"correct";"distractor_2/dis3"
"6984";314;"memory2";"4261yws2f3";"many_one";"distractor";NA;"562";"false";"new";0;"8";"correct";"distractor_2/dis2"
"6987";317;"memory2";"4261yws2f3";"many_one";"distractor";NA;"606";"false";"new";0;"9";"correct";"distractor_2/dis4"
"6990";320;"memory2";"4261yws2f3";"many_one";"GSold";"3";"430";"false";"new";0;"10";"correct";"3_2/CS1"
"6993";323;"memory2";"4261yws2f3";"many_one";"GSold";"2";"422";"false";"new";0;"11";"correct";"2_2/CS8"
"6996";326;"memory2";"4261yws2f3";"many_one";"CS";"2";"404";"false";"new";0;"12";"incorrect";"2_2/CS3"
"6999";329;"memory2";"4261yws2f3";"many_one";"GSold";"2";"756";"false";"new";0;"13";"correct";"2_2/CS2"
"7002";332;"memory2";"4261yws2f3";"many_one";"GSold";"1";"716";"false";"new";0;"14";"correct";"1_2/CS5"
"7005";335;"memory2";"4261yws2f3";"many_one";"CS";"1";"554";"false";"new";0;"15";"incorrect";"1_2/CS1"
"7008";338;"memory2";"4261yws2f3";"many_one";"CS";"4";"631";"false";"old";1;"16";"correct";"4_2/CS10"
"7011";341;"memory2";"4261yws2f3";"many_one";"GSold";"3";"705";"false";"new";0;"17";"correct";"3_2/CS7"
"7014";344;"memory2";"4261yws2f3";"many_one";"CS";"3";"613";"false";"old";1;"18";"correct";"3_2/CS8"
"7017";347;"memory2";"4261yws2f3";"many_one";"GSold";"1";"702";"false";"new";0;"19";"correct";"1_2/CS3"
"7311";290;"memory2";"4gqsdtz9th";"many_one";"GSold";"2";"728.3899999893038";"false";"new";0;"0";"correct";"2_2/CS9"
"7314";293;"memory2";"4gqsdtz9th";"many_one";"CS";"2";"620.1350000046659";"false";"old";1;"1";"correct";"2_2/CS3"
"7317";296;"memory2";"4gqsdtz9th";"many_one";"GSold";"1";"658.0799999937881";"false";"new";0;"2";"correct";"1_2/CS7"
"7320";299;"memory2";"4gqsdtz9th";"many_one";"GSold";"3";"561.2249999976484";"false";"new";0;"3";"correct";"3_2/CS3"
"7323";302;"memory2";"4gqsdtz9th";"many_one";"CS";"3";"507.24999999511056";"false";"old";1;"4";"correct";"3_2/CS10"
"7326";305;"memory2";"4gqsdtz9th";"many_one";"GSold";"4";"669.6850000007544";"false";"new";0;"5";"correct";"4_2/CS9"
"7329";308;"memory2";"4gqsdtz9th";"many_one";"distractor";NA;"556.6450000042096";"false";"new";0;"6";"correct";"distractor_2/dis2"
"7332";311;"memory2";"4gqsdtz9th";"many_one";"distractor";NA;"549.6349999884842";"false";"new";0;"7";"correct";"distractor_2/dis3"
"7335";314;"memory2";"4gqsdtz9th";"many_one";"GSold";"3";"592.4599999998463";"false";"new";0;"8";"correct";"3_2/CS8"
"7338";317;"memory2";"4gqsdtz9th";"many_one";"GSold";"1";"599.130000002333";"false";"new";0;"9";"correct";"1_2/CS2"
"7341";320;"memory2";"4gqsdtz9th";"many_one";"distractor";NA;"538.6499999876833";"false";"new";0;"10";"correct";"distractor_2/dis1"
"7344";323;"memory2";"4gqsdtz9th";"many_one";"GSold";"1";"621.8349999981001";"false";"new";0;"11";"correct";"1_2/CS10"
"7347";326;"memory2";"4gqsdtz9th";"many_one";"distractor";NA;"476.58500001125503";"false";"new";0;"12";"correct";"distractor_2/dis4"
"7350";329;"memory2";"4gqsdtz9th";"many_one";"CS";"1";"773.7750000087544";"false";"old";1;"13";"correct";"1_2/CS4"
"7353";332;"memory2";"4gqsdtz9th";"many_one";"CS";"4";"613.8700000010431";"false";"old";1;"14";"correct";"4_2/CS10"
"7356";335;"memory2";"4gqsdtz9th";"many_one";"GSold";"2";"609.1049999959068";"false";"new";0;"15";"correct";"2_2/CS1"
"7359";338;"memory2";"4gqsdtz9th";"many_one";"GSold";"4";"705.3249999880791";"false";"new";0;"16";"correct";"4_2/CS5"
"7362";341;"memory2";"4gqsdtz9th";"many_one";"GSold";"3";"527.8000000107568";"false";"new";0;"17";"correct";"3_2/CS5"
"7365";344;"memory2";"4gqsdtz9th";"many_one";"GSold";"4";"736.495000004652";"false";"new";0;"18";"correct";"4_2/CS8"
"7368";347;"memory2";"4gqsdtz9th";"many_one";"GSold";"2";"533.0399999947986";"false";"new";0;"19";"correct";"2_2/CS8"
"8364";290;"memory2";"4q96ebkutq";"many_one";"GSold";"1";"1468";"false";"new";0;"0";"correct";"1_2/CS7"
"8367";293;"memory2";"4q96ebkutq";"many_one";"distractor";NA;"2769";"false";"new";0;"1";"correct";"distractor_2/dis2"
"8370";296;"memory2";"4q96ebkutq";"many_one";"GSold";"2";"807";"false";"new";0;"2";"correct";"2_2/CS10"
"8373";299;"memory2";"4q96ebkutq";"many_one";"GSold";"3";"1213";"false";"new";0;"3";"correct";"3_2/CS9"
"8376";302;"memory2";"4q96ebkutq";"many_one";"CS";"2";"891";"false";"old";1;"4";"correct";"2_2/CS3"
"8379";305;"memory2";"4q96ebkutq";"many_one";"GSold";"3";"940";"false";"new";0;"5";"correct";"3_2/CS3"
"8382";308;"memory2";"4q96ebkutq";"many_one";"GSold";"1";"891";"false";"old";1;"6";"incorrect";"1_2/CS4"
"8385";311;"memory2";"4q96ebkutq";"many_one";"GSold";"1";"774";"false";"new";0;"7";"correct";"1_2/CS5"
"8388";314;"memory2";"4q96ebkutq";"many_one";"GSold";"4";"978";"false";"new";0;"8";"correct";"4_2/CS2"
"8391";317;"memory2";"4q96ebkutq";"many_one";"GSold";"4";"2108";"false";"new";0;"9";"correct";"4_2/CS10"
"8394";320;"memory2";"4q96ebkutq";"many_one";"CS";"3";"730";"false";"old";1;"10";"correct";"3_2/CS8"
"8397";323;"memory2";"4q96ebkutq";"many_one";"distractor";NA;"938";"false";"new";0;"11";"correct";"distractor_2/dis1"
"8400";326;"memory2";"4q96ebkutq";"many_one";"CS";"1";"638";"false";"old";1;"12";"correct";"1_2/CS2"
"8403";329;"memory2";"4q96ebkutq";"many_one";"GSold";"3";"822";"false";"new";0;"13";"correct";"3_2/CS10"
"8406";332;"memory2";"4q96ebkutq";"many_one";"GSold";"4";"1282";"false";"new";0;"14";"correct";"4_2/CS5"
"8409";335;"memory2";"4q96ebkutq";"many_one";"CS";"4";"784";"false";"old";1;"15";"correct";"4_2/CS9"
"8412";338;"memory2";"4q96ebkutq";"many_one";"GSold";"2";"861";"false";"old";1;"16";"incorrect";"2_2/CS8"
"8415";341;"memory2";"4q96ebkutq";"many_one";"GSold";"2";"678";"false";"old";1;"17";"incorrect";"2_2/CS1"
"8418";344;"memory2";"4q96ebkutq";"many_one";"distractor";NA;"662";"false";"new";0;"18";"correct";"distractor_2/dis3"
"8421";347;"memory2";"4q96ebkutq";"many_one";"distractor";NA;"729";"false";"new";0;"19";"correct";"distractor_2/dis4"
"8715";290;"memory2";"4qj299ew43";"many_one";"CS";"3";"912";"false";"old";1;"0";"correct";"3_2/CS10"
"8718";293;"memory2";"4qj299ew43";"many_one";"GSold";"4";"673";"false";"new";0;"1";"correct";"4_2/CS7"
"8721";296;"memory2";"4qj299ew43";"many_one";"CS";"2";"1238";"false";"old";1;"2";"correct";"2_2/CS5"
"8724";299;"memory2";"4qj299ew43";"many_one";"GSold";"4";"1194";"false";"new";0;"3";"correct";"4_2/CS10"
"8727";302;"memory2";"4qj299ew43";"many_one";"CS";"4";"617";"false";"old";1;"4";"correct";"4_2/CS4"
"8730";305;"memory2";"4qj299ew43";"many_one";"GSold";"1";"925";"false";"new";0;"5";"correct";"1_2/CS7"
"8733";308;"memory2";"4qj299ew43";"many_one";"GSold";"3";"683";"false";"new";0;"6";"correct";"3_2/CS4"
"8736";311;"memory2";"4qj299ew43";"many_one";"GSold";"1";"651";"false";"new";0;"7";"correct";"1_2/CS10"
"8739";314;"memory2";"4qj299ew43";"many_one";"distractor";NA;"701";"false";"new";0;"8";"correct";"distractor_2/dis3"
"8742";317;"memory2";"4qj299ew43";"many_one";"GSold";"2";"816";"false";"old";1;"9";"incorrect";"2_2/CS1"
"8745";320;"memory2";"4qj299ew43";"many_one";"GSold";"2";"1164";"false";"new";0;"10";"correct";"2_2/CS3"
"8748";323;"memory2";"4qj299ew43";"many_one";"GSold";"3";"663";"false";"new";0;"11";"correct";"3_2/CS9"
"8751";326;"memory2";"4qj299ew43";"many_one";"distractor";NA;"691";"false";"new";0;"12";"correct";"distractor_2/dis4"
"8754";329;"memory2";"4qj299ew43";"many_one";"GSold";"3";"727";"false";"new";0;"13";"correct";"3_2/CS7"
"8757";332;"memory2";"4qj299ew43";"many_one";"CS";"1";"636";"false";"old";1;"14";"correct";"1_2/CS1"
"8760";335;"memory2";"4qj299ew43";"many_one";"GSold";"1";"668";"false";"new";0;"15";"correct";"1_2/CS5"
"8763";338;"memory2";"4qj299ew43";"many_one";"distractor";NA;"647";"false";"new";0;"16";"correct";"distractor_2/dis1"
"8766";341;"memory2";"4qj299ew43";"many_one";"GSold";"2";"761";"false";"new";0;"17";"correct";"2_2/CS7"
"8769";344;"memory2";"4qj299ew43";"many_one";"distractor";NA;"747";"false";"new";0;"18";"correct";"distractor_2/dis2"
"8772";347;"memory2";"4qj299ew43";"many_one";"GSold";"4";"2125";"false";"old";1;"19";"incorrect";"4_2/CS9"
"9066";290;"memory2";"51cm0jqy2l";"one_one";"GSold";"1";"676.4600000025239";"false";"new";0;"0";"correct";"1_2/CS5"
"9069";293;"memory2";"51cm0jqy2l";"one_one";"CS";"4";"542.8449999962468";"false";"old";1;"1";"correct";"4_2/CS7"
"9072";296;"memory2";"51cm0jqy2l";"one_one";"GSold";"1";"494.5799999986775";"false";"new";0;"2";"correct";"1_2/CS6"
"9075";299;"memory2";"51cm0jqy2l";"one_one";"GSold";"3";"559.6200000001118";"false";"new";0;"3";"correct";"3_2/CS3"
"9078";302;"memory2";"51cm0jqy2l";"one_one";"GSold";"2";"710.3350000034552";"false";"new";0;"4";"correct";"2_2/CS9"
"9081";305;"memory2";"51cm0jqy2l";"one_one";"CS";"2";"670.2000000004191";"false";"old";1;"5";"correct";"2_2/CS3"
"9084";308;"memory2";"51cm0jqy2l";"one_one";"distractor";NA;"582.809999999823";"false";"new";0;"6";"correct";"distractor_2/dis3"
"9087";311;"memory2";"51cm0jqy2l";"one_one";"GSold";"4";"542.9350000049453";"false";"new";0;"7";"correct";"4_2/CS1"
"9090";314;"memory2";"51cm0jqy2l";"one_one";"GSold";"1";"463.0899999975227";"false";"new";0;"8";"correct";"1_2/CS7"
"9093";317;"memory2";"51cm0jqy2l";"one_one";"CS";"1";"758.7249999996275";"false";"old";1;"9";"correct";"1_2/CS3"
"9096";320;"memory2";"51cm0jqy2l";"one_one";"GSold";"2";"543.4400000011083";"false";"new";0;"10";"correct";"2_2/CS2"
"9099";323;"memory2";"51cm0jqy2l";"one_one";"GSold";"3";"463.40000000037253";"false";"new";0;"11";"correct";"3_2/CS1"
"9102";326;"memory2";"51cm0jqy2l";"one_one";"distractor";NA;"526.9500000069384";"false";"new";0;"12";"correct";"distractor_2/dis4"
"9105";329;"memory2";"51cm0jqy2l";"one_one";"distractor";NA;"463.53000000095926";"false";"new";0;"13";"correct";"distractor_2/dis1"
"9108";332;"memory2";"51cm0jqy2l";"one_one";"distractor";NA;"591.0699999949429";"false";"new";0;"14";"correct";"distractor_2/dis2"
"9111";335;"memory2";"51cm0jqy2l";"one_one";"CS";"3";"622.8899999987334";"false";"old";1;"15";"correct";"3_2/CS2"
"9114";338;"memory2";"51cm0jqy2l";"one_one";"GSold";"4";"622.6850000021514";"false";"new";0;"16";"correct";"4_2/CS4"
"9117";341;"memory2";"51cm0jqy2l";"one_one";"GSold";"3";"487.65999999898486";"false";"new";0;"17";"correct";"3_2/CS5"
"9120";344;"memory2";"51cm0jqy2l";"one_one";"GSold";"2";"455.95999999926426";"false";"new";0;"18";"correct";"2_2/CS6"
